Loan_ID,Interest_Rate,Surge_Pricing_Type
10190036,1,2
10190037,1,3
10190038,1,3
10190039,1,2
10190040,1,2
10190041,1,3
10190042,1,3
10190043,1,3
10190044,1,3
10190045,1,2
10190046,1,2
10190047,1,2
10190048,1,2
10190049,1,2
10190050,1,2
10190051,1,2
10190052,1,3
10190053,1,2
10190054,1,2
10190055,1,3
10190056,1,2
10190057,1,2
10190058,1,2
10190059,1,2
10190060,1,2
10190061,1,3
10190062,1,3
10190063,1,3
10190064,1,2
10190065,1,2
10190066,1,3
10190067,1,3
10190068,1,3
10190069,1,2
10190070,1,2
10190071,1,2
10190072,1,3
10190073,1,3
10190074,1,3
10190075,1,3
10190076,1,3
10190077,1,3
10190078,1,2
10190079,1,3
10190080,1,2
10190081,1,3
10190082,1,3
10190083,1,2
10190084,1,3
10190085,1,3
10190086,1,3
10190087,1,2
10190088,1,3
10190089,1,3
10190090,1,3
10190091,1,3
10190092,1,2
10190093,1,2
10190094,1,2
10190095,1,1
10190096,1,2
10190097,1,3
10190098,1,3
10190099,1,2
10190100,1,2
10190101,1,2
10190102,1,3
10190103,1,2
10190104,1,3
10190105,1,2
10190106,1,3
10190107,1,3
10190108,1,3
10190109,1,3
10190110,1,3
10190111,1,2
10190112,1,3
10190113,1,3
10190114,1,2
10190115,1,2
10190116,1,3
10190117,1,2
10190118,1,1
10190119,1,2
10190120,1,3
10190121,1,3
10190122,1,3
10190123,1,3
10190124,1,2
10190125,1,3
10190126,1,2
10190127,1,2
10190128,1,3
10190129,1,3
10190130,1,3
10190131,1,3
10190132,1,2
10190133,1,2
10190134,1,2
10190135,1,2
10190136,1,2
10190137,1,2
10190138,1,2
10190139,1,2
10190140,1,2
10190141,1,3
10190142,1,3
10190143,1,2
10190144,1,2
10190145,1,2
10190146,1,2
10190147,1,2
10190148,1,3
10190149,1,3
10190150,1,2
10190151,1,2
10190152,1,3
10190153,1,2
10190154,1,2
10190155,1,2
10190156,1,1
10190157,1,3
10190158,1,3
10190159,1,2
10190160,1,3
10190161,1,2
10190162,1,3
10190163,1,3
10190164,1,3
10190165,1,2
10190166,1,3
10190167,1,2
10190168,1,2
10190169,1,1
10190170,1,3
10190171,1,2
10190172,1,3
10190173,1,3
10190174,1,2
10190175,1,2
10190176,1,3
10190177,1,1
10190178,1,3
10190179,1,2
10190180,1,2
10190181,1,2
10190182,1,2
10190183,1,3
10190184,1,2
10190185,1,2
10190186,1,2
10190187,1,3
10190188,1,2
10190189,1,3
10190190,1,2
10190191,1,3
10190192,1,2
10190193,1,2
10190194,1,3
10190195,1,3
10190196,1,2
10190197,1,2
10190198,1,2
10190199,1,3
10190200,1,2
10190201,1,3
10190202,1,2
10190203,1,3
10190204,1,3
10190205,1,3
10190206,1,3
10190207,1,2
10190208,1,3
10190209,1,3
10190210,1,2
10190211,1,3
10190212,1,3
10190213,1,3
10190214,1,2
10190215,1,3
10190216,1,2
10190217,1,1
10190218,1,2
10190219,1,2
10190220,1,2
10190221,1,2
10190222,1,2
10190223,1,2
10190224,1,3
10190225,1,2
10190226,1,3
10190227,1,3
10190228,1,3
10190229,1,3
10190230,1,2
10190231,1,2
10190232,1,2
10190233,1,3
10190234,1,2
10190235,1,3
10190236,1,2
10190237,1,2
10190238,1,3
10190239,1,3
10190240,1,3
10190241,1,2
10190242,1,2
10190243,1,2
10190244,1,3
10190245,1,3
10190246,1,3
10190247,1,3
10190248,1,3
10190249,1,3
10190250,1,2
10190251,1,2
10190252,1,3
10190253,1,2
10190254,1,2
10190255,1,2
10190256,1,2
10190257,1,3
10190258,1,3
10190259,1,3
10190260,1,3
10190261,1,2
10190262,1,2
10190263,1,2
10190264,1,3
10190265,1,2
10190266,1,3
10190267,1,3
10190268,1,2
10190269,1,3
10190270,1,2
10190271,1,2
10190272,1,3
10190273,1,2
10190274,1,2
10190275,1,3
10190276,1,2
10190277,1,2
10190278,1,3
10190279,1,3
10190280,1,3
10190281,1,2
10190282,1,2
10190283,1,2
10190284,1,2
10190285,1,3
10190286,1,2
10190287,1,2
10190288,1,2
10190289,1,3
10190290,1,2
10190291,1,2
10190292,1,2
10190293,1,2
10190294,1,2
10190295,1,2
10190296,1,2
10190297,1,3
10190298,1,2
10190299,1,3
10190300,1,2
10190301,1,3
10190302,1,2
10190303,1,2
10190304,1,2
10190305,1,2
10190306,1,2
10190307,1,2
10190308,1,2
10190309,1,3
10190310,1,3
10190311,1,3
10190312,1,2
10190313,1,3
10190314,1,3
10190315,1,3
10190316,1,3
10190317,1,3
10190318,1,2
10190319,1,3
10190320,1,2
10190321,1,1
10190322,1,2
10190323,1,3
10190324,1,3
10190325,1,2
10190326,1,2
10190327,1,2
10190328,1,2
10190329,1,2
10190330,1,3
10190331,1,2
10190332,1,3
10190333,1,2
10190334,1,3
10190335,1,3
10190336,1,2
10190337,1,2
10190338,1,2
10190339,1,2
10190340,1,3
10190341,1,2
10190342,1,3
10190343,1,3
10190344,1,3
10190345,1,3
10190346,1,1
10190347,1,2
10190348,1,2
10190349,1,2
10190350,1,3
10190351,1,2
10190352,1,2
10190353,1,3
10190354,1,3
10190355,1,2
10190356,1,2
10190357,1,2
10190358,1,2
10190359,1,3
10190360,1,3
10190361,1,3
10190362,1,3
10190363,1,2
10190364,1,3
10190365,1,2
10190366,1,3
10190367,1,2
10190368,1,3
10190369,1,3
10190370,1,3
10190371,1,2
10190372,1,2
10190373,1,2
10190374,1,3
10190375,1,2
10190376,1,2
10190377,1,2
10190378,1,2
10190379,1,2
10190380,1,2
10190381,1,3
10190382,1,3
10190383,1,2
10190384,1,2
10190385,1,3
10190386,1,3
10190387,1,3
10190388,1,2
10190389,1,3
10190390,1,3
10190391,1,2
10190392,1,3
10190393,1,3
10190394,1,2
10190395,1,2
10190396,1,2
10190397,1,3
10190398,1,2
10190399,1,2
10190400,1,3
10190401,1,3
10190402,1,1
10190403,1,2
10190404,1,2
10190405,1,2
10190406,1,2
10190407,1,3
10190408,1,2
10190409,1,2
10190410,1,3
10190411,1,3
10190412,1,3
10190413,1,3
10190414,1,2
10190415,1,3
10190416,1,2
10190417,1,2
10190418,1,2
10190419,1,3
10190420,1,3
10190421,1,3
10190422,1,3
10190423,1,2
10190424,1,3
10190425,1,2
10190426,1,1
10190427,1,3
10190428,1,3
10190429,1,3
10190430,1,2
10190431,1,3
10190432,1,2
10190433,1,3
10190434,1,2
10190435,1,3
10190436,1,3
10190437,1,2
10190438,1,2
10190439,1,2
10190440,1,2
10190441,1,2
10190442,1,2
10190443,1,2
10190444,1,2
10190445,1,2
10190446,1,3
10190447,1,2
10190448,1,2
10190449,1,2
10190450,1,3
10190451,1,2
10190452,1,3
10190453,1,2
10190454,1,3
10190455,1,2
10190456,1,2
10190457,1,2
10190458,1,2
10190459,1,2
10190460,1,2
10190461,1,3
10190462,1,2
10190463,1,2
10190464,1,3
10190465,1,3
10190466,1,2
10190467,1,2
10190468,1,3
10190469,1,3
10190470,1,2
10190471,1,3
10190472,1,2
10190473,1,3
10190474,1,2
10190475,1,2
10190476,1,2
10190477,1,2
10190478,1,2
10190479,1,3
10190480,1,3
10190481,1,2
10190482,1,1
10190483,1,3
10190484,1,2
10190485,1,2
10190486,1,2
10190487,1,2
10190488,1,3
10190489,1,2
10190490,1,3
10190491,1,2
10190492,1,2
10190493,1,3
10190494,1,3
10190495,1,3
10190496,1,3
10190497,1,3
10190498,1,2
10190499,1,2
10190500,1,2
10190501,1,3
10190502,1,2
10190503,1,2
10190504,1,2
10190505,1,3
10190506,1,3
10190507,1,1
10190508,1,2
10190509,1,3
10190510,1,2
10190511,1,2
10190512,1,2
10190513,1,2
10190514,1,2
10190515,1,2
10190516,1,3
10190517,1,3
10190518,1,2
10190519,1,2
10190520,1,3
10190521,1,3
10190522,1,2
10190523,1,3
10190524,1,2
10190525,1,3
10190526,1,2
10190527,1,2
10190528,1,2
10190529,1,3
10190530,1,2
10190531,1,2
10190532,1,2
10190533,1,2
10190534,1,2
10190535,1,2
10190536,1,2
10190537,1,3
10190538,1,3
10190539,1,3
10190540,1,2
10190541,1,2
10190542,1,2
10190543,1,3
10190544,1,2
10190545,1,3
10190546,1,3
10190547,1,2
10190548,1,3
10190549,1,2
10190550,1,3
10190551,1,2
10190552,1,2
10190553,1,2
10190554,1,3
10190555,1,3
10190556,1,2
10190557,1,3
10190558,1,3
10190559,1,2
10190560,1,3
10190561,1,2
10190562,1,2
10190563,1,3
10190564,1,2
10190565,1,3
10190566,1,2
10190567,1,2
10190568,1,2
10190569,1,3
10190570,1,2
10190571,1,2
10190572,1,2
10190573,1,3
10190574,1,2
10190575,1,3
10190576,1,2
10190577,1,1
10190578,1,2
10190579,1,2
10190580,1,3
10190581,1,3
10190582,1,3
10190583,1,3
10190584,1,2
10190585,1,3
10190586,1,2
10190587,1,3
10190588,1,2
10190589,1,3
10190590,1,2
10190591,1,3
10190592,1,3
10190593,1,3
10190594,1,2
10190595,1,2
10190596,1,2
10190597,1,3
10190598,1,3
10190599,1,2
10190600,1,3
10190601,1,3
10190602,1,2
10190603,1,3
10190604,1,2
10190605,1,2
10190606,1,2
10190607,1,3
10190608,1,2
10190609,1,3
10190610,1,3
10190611,1,2
10190612,1,2
10190613,1,2
10190614,1,2
10190615,1,1
10190616,1,3
10190617,1,3
10190618,1,3
10190619,1,2
10190620,1,2
10190621,1,2
10190622,1,2
10190623,1,3
10190624,1,2
10190625,1,3
10190626,1,3
10190627,1,3
10190628,1,3
10190629,1,3
10190630,1,2
10190631,1,2
10190632,1,2
10190633,1,3
10190634,1,2
10190635,1,2
10190636,1,3
10190637,1,2
10190638,1,3
10190639,1,2
10190640,1,3
10190641,1,2
10190642,1,3
10190643,1,2
10190644,1,2
10190645,1,2
10190646,1,3
10190647,1,3
10190648,1,2
10190649,1,3
10190650,1,2
10190651,1,3
10190652,1,3
10190653,1,3
10190654,1,3
10190655,1,3
10190656,1,3
10190657,1,2
10190658,1,3
10190659,1,2
10190660,1,3
10190661,1,2
10190662,1,3
10190663,1,3
10190664,1,2
10190665,1,3
10190666,1,3
10190667,1,3
10190668,1,2
10190669,1,2
10190670,1,3
10190671,1,3
10190672,1,2
10190673,1,2
10190674,1,2
10190675,1,3
10190676,1,2
10190677,1,3
10190678,1,3
10190679,1,3
10190680,1,2
10190681,1,2
10190682,1,3
10190683,1,3
10190684,1,3
10190685,1,3
10190686,1,1
10190687,1,2
10190688,1,3
10190689,1,2
10190690,1,2
10190691,1,3
10190692,1,2
10190693,1,2
10190694,1,3
10190695,1,2
10190696,1,2
10190697,1,3
10190698,1,3
10190699,1,2
10190700,1,2
10190701,1,2
10190702,1,2
10190703,1,2
10190704,1,3
10190705,1,3
10190706,1,2
10190707,1,3
10190708,1,2
10190709,1,3
10190710,1,2
10190711,1,3
10190712,1,2
10190713,1,3
10190714,1,3
10190715,1,2
10190716,1,3
10190717,1,2
10190718,1,3
10190719,1,2
10190720,1,3
10190721,1,2
10190722,1,3
10190723,1,2
10190724,1,2
10190725,1,3
10190726,1,2
10190727,1,3
10190728,1,2
10190729,1,2
10190730,1,2
10190731,1,3
10190732,1,2
10190733,1,3
10190734,1,2
10190735,1,3
10190736,1,2
10190737,1,1
10190738,1,3
10190739,1,2
10190740,1,2
10190741,1,3
10190742,1,2
10190743,1,2
10190744,1,2
10190745,1,3
10190746,1,2
10190747,1,3
10190748,1,2
10190749,1,3
10190750,1,3
10190751,1,2
10190752,1,2
10190753,1,2
10190754,1,3
10190755,1,2
10190756,1,3
10190757,1,3
10190758,1,2
10190759,1,2
10190760,1,3
10190761,1,2
10190762,1,2
10190763,1,2
10190764,1,3
10190765,1,3
10190766,1,2
10190767,1,3
10190768,1,3
10190769,1,3
10190770,1,2
10190771,1,3
10190772,1,2
10190773,1,2
10190774,1,3
10190775,1,2
10190776,1,3
10190777,1,2
10190778,1,2
10190779,1,2
10190780,1,3
10190781,1,2
10190782,1,2
10190783,1,3
10190784,1,2
10190785,1,2
10190786,1,3
10190787,1,3
10190788,1,3
10190789,1,2
10190790,1,3
10190791,1,2
10190792,1,3
10190793,1,3
10190794,1,3
10190795,1,3
10190796,1,2
10190797,1,2
10190798,1,2
10190799,1,2
10190800,1,3
10190801,1,2
10190802,1,3
10190803,1,2
10190804,1,2
10190805,1,2
10190806,1,2
10190807,1,2
10190808,1,2
10190809,1,3
10190810,1,2
10190811,1,3
10190812,1,3
10190813,1,2
10190814,1,3
10190815,1,3
10190816,1,3
10190817,1,2
10190818,1,2
10190819,1,3
10190820,1,2
10190821,1,2
10190822,1,2
10190823,1,2
10190824,1,2
10190825,1,2
10190826,1,3
10190827,1,3
10190828,1,2
10190829,1,2
10190830,1,2
10190831,1,3
10190832,1,2
10190833,1,3
10190834,1,2
10190835,1,1
10190836,1,2
10190837,1,2
10190838,1,3
10190839,1,2
10190840,1,2
10190841,1,3
10190842,1,2
10190843,1,2
10190844,1,3
10190845,1,2
10190846,1,3
10190847,1,2
10190848,1,2
10190849,1,2
10190850,1,2
10190851,1,3
10190852,1,2
10190853,1,2
10190854,1,2
10190855,1,3
10190856,1,2
10190857,1,3
10190858,1,2
10190859,1,2
10190860,1,2
10190861,1,2
10190862,1,3
10190863,1,2
10190864,1,3
10190865,1,2
10190866,1,2
10190867,1,2
10190868,1,2
10190869,1,2
10190870,1,2
10190871,1,2
10190872,1,2
10190873,1,2
10190874,1,3
10190875,1,3
10190876,1,3
10190877,1,2
10190878,1,2
10190879,1,2
10190880,1,2
10190881,1,3
10190882,1,3
10190883,1,3
10190884,1,3
10190885,1,2
10190886,1,3
10190887,1,3
10190888,1,3
10190889,1,2
10190890,1,3
10190891,1,2
10190892,1,2
10190893,1,2
10190894,1,2
10190895,1,2
10190896,1,2
10190897,1,2
10190898,1,2
10190899,1,3
10190900,1,2
10190901,1,3
10190902,1,2
10190903,1,2
10190904,1,3
10190905,1,2
10190906,1,3
10190907,1,2
10190908,1,3
10190909,1,3
10190910,1,3
10190911,1,1
10190912,1,2
10190913,1,2
10190914,1,3
10190915,1,2
10190916,1,3
10190917,1,2
10190918,1,2
10190919,1,3
10190920,1,3
10190921,1,3
10190922,1,3
10190923,1,2
10190924,1,3
10190925,1,2
10190926,1,3
10190927,1,3
10190928,1,2
10190929,1,2
10190930,1,3
10190931,1,3
10190932,1,3
10190933,1,2
10190934,1,1
10190935,1,3
10190936,1,2
10190937,1,2
10190938,1,2
10190939,1,3
10190940,1,3
10190941,1,3
10190942,1,3
10190943,1,2
10190944,1,3
10190945,1,2
10190946,1,2
10190947,1,3
10190948,1,2
10190949,1,3
10190950,1,2
10190951,1,3
10190952,1,3
10190953,1,2
10190954,1,3
10190955,1,3
10190956,1,3
10190957,1,1
10190958,1,2
10190959,1,3
10190960,1,2
10190961,1,3
10190962,1,3
10190963,1,2
10190964,1,3
10190965,1,1
10190966,1,2
10190967,1,2
10190968,1,2
10190969,1,3
10190970,1,2
10190971,1,3
10190972,1,3
10190973,1,2
10190974,1,2
10190975,1,2
10190976,1,2
10190977,1,2
10190978,1,3
10190979,1,3
10190980,1,3
10190981,1,3
10190982,1,3
10190983,1,2
10190984,1,2
10190985,1,2
10190986,1,2
10190987,1,3
10190988,1,3
10190989,1,3
10190990,1,3
10190991,1,3
10190992,1,3
10190993,1,2
10190994,1,2
10190995,1,2
10190996,1,3
10190997,1,2
10190998,1,2
10190999,1,3
10191000,1,2
10191001,1,3
10191002,1,2
10191003,1,3
10191004,1,2
10191005,1,3
10191006,1,2
10191007,1,2
10191008,1,2
10191009,1,2
10191010,1,2
10191011,1,3
10191012,1,3
10191013,1,3
10191014,1,3
10191015,1,2
10191016,1,2
10191017,1,2
10191018,1,2
10191019,1,3
10191020,1,3
10191021,1,2
10191022,1,2
10191023,1,2
10191024,1,2
10191025,1,2
10191026,1,2
10191027,1,3
10191028,1,2
10191029,1,2
10191030,1,2
10191031,1,2
10191032,1,3
10191033,1,3
10191034,1,3
10191035,1,2
10191036,1,3
10191037,1,3
10191038,1,2
10191039,1,2
10191040,1,3
10191041,1,3
10191042,1,3
10191043,1,3
10191044,1,2
10191045,1,3
10191046,1,2
10191047,1,3
10191048,1,3
10191049,1,2
10191050,1,2
10191051,1,3
10191052,1,2
10191053,1,2
10191054,1,2
10191055,1,2
10191056,1,3
10191057,1,3
10191058,1,3
10191059,1,2
10191060,1,2
10191061,1,2
10191062,1,2
10191063,1,3
10191064,1,2
10191065,1,3
10191066,1,3
10191067,1,2
10191068,1,3
10191069,1,2
10191070,1,3
10191071,1,3
10191072,1,2
10191073,1,2
10191074,1,2
10191075,1,2
10191076,1,3
10191077,1,3
10191078,1,2
10191079,1,2
10191080,1,3
10191081,1,3
10191082,1,2
10191083,1,3
10191084,1,2
10191085,1,3
10191086,1,3
10191087,1,1
10191088,1,3
10191089,1,2
10191090,1,3
10191091,1,3
10191092,1,2
10191093,1,2
10191094,1,3
10191095,1,2
10191096,1,3
10191097,1,2
10191098,1,2
10191099,1,1
10191100,1,2
10191101,1,2
10191102,1,2
10191103,1,3
10191104,1,3
10191105,1,2
10191106,1,1
10191107,1,2
10191108,1,3
10191109,1,2
10191110,1,2
10191111,1,2
10191112,1,3
10191113,1,3
10191114,1,2
10191115,1,2
10191116,1,3
10191117,1,2
10191118,1,3
10191119,1,3
10191120,1,3
10191121,1,3
10191122,1,3
10191123,1,2
10191124,1,3
10191125,1,3
10191126,1,2
10191127,1,2
10191128,1,3
10191129,1,3
10191130,1,2
10191131,1,2
10191132,1,2
10191133,1,3
10191134,1,3
10191135,1,3
10191136,1,3
10191137,1,3
10191138,1,2
10191139,1,3
10191140,1,2
10191141,1,2
10191142,1,2
10191143,1,3
10191144,1,3
10191145,1,2
10191146,1,2
10191147,1,2
10191148,1,3
10191149,1,3
10191150,1,3
10191151,1,2
10191152,1,3
10191153,1,3
10191154,1,2
10191155,1,2
10191156,1,2
10191157,1,3
10191158,1,2
10191159,1,2
10191160,1,3
10191161,1,3
10191162,1,2
10191163,1,2
10191164,1,3
10191165,1,2
10191166,1,2
10191167,1,3
10191168,1,2
10191169,1,2
10191170,1,3
10191171,1,2
10191172,1,2
10191173,1,3
10191174,1,3
10191175,1,3
10191176,1,3
10191177,1,2
10191178,1,2
10191179,1,2
10191180,1,3
10191181,1,1
10191182,1,3
10191183,1,2
10191184,1,3
10191185,1,2
10191186,1,1
10191187,1,3
10191188,1,3
10191189,1,2
10191190,1,2
10191191,1,2
10191192,1,2
10191193,1,3
10191194,1,2
10191195,1,3
10191196,1,3
10191197,1,2
10191198,1,3
10191199,1,3
10191200,1,3
10191201,1,3
10191202,1,3
10191203,1,2
10191204,1,3
10191205,1,3
10191206,1,2
10191207,1,2
10191208,1,2
10191209,1,2
10191210,1,3
10191211,1,2
10191212,1,3
10191213,1,3
10191214,1,3
10191215,1,2
10191216,1,2
10191217,1,3
10191218,1,3
10191219,1,2
10191220,1,2
10191221,1,2
10191222,1,3
10191223,1,3
10191224,1,2
10191225,1,2
10191226,1,3
10191227,1,3
10191228,1,3
10191229,1,2
10191230,1,3
10191231,1,2
10191232,1,2
10191233,1,3
10191234,1,2
10191235,1,2
10191236,1,2
10191237,1,3
10191238,1,2
10191239,1,3
10191240,1,2
10191241,1,2
10191242,1,3
10191243,1,2
10191244,1,2
10191245,1,2
10191246,1,3
10191247,1,3
10191248,1,3
10191249,1,2
10191250,1,2
10191251,1,2
10191252,1,2
10191253,1,2
10191254,1,2
10191255,1,2
10191256,1,3
10191257,1,3
10191258,1,2
10191259,1,2
10191260,1,3
10191261,1,3
10191262,1,2
10191263,1,2
10191264,1,3
10191265,1,3
10191266,1,2
10191267,1,2
10191268,1,3
10191269,1,2
10191270,1,2
10191271,1,2
10191272,1,2
10191273,1,3
10191274,1,2
10191275,1,2
10191276,1,3
10191277,1,3
10191278,1,3
10191279,1,3
10191280,1,3
10191281,1,2
10191282,1,2
10191283,1,3
10191284,1,2
10191285,1,3
10191286,1,3
10191287,1,3
10191288,1,2
10191289,1,3
10191290,1,3
10191291,1,2
10191292,1,3
10191293,1,3
10191294,1,3
10191295,1,3
10191296,1,3
10191297,1,3
10191298,1,3
10191299,1,2
10191300,1,2
10191301,1,2
10191302,1,3
10191303,1,2
10191304,1,2
10191305,1,2
10191306,1,3
10191307,1,3
10191308,1,2
10191309,1,2
10191310,1,3
10191311,1,2
10191312,1,2
10191313,1,2
10191314,1,2
10191315,1,2
10191316,1,3
10191317,1,2
10191318,1,3
10191319,1,2
10191320,1,3
10191321,1,3
10191322,1,3
10191323,1,2
10191324,1,2
10191325,1,3
10191326,1,2
10191327,1,2
10191328,1,2
10191329,1,3
10191330,1,3
10191331,1,3
10191332,1,2
10191333,1,2
10191334,1,2
10191335,1,2
10191336,1,2
10191337,1,3
10191338,1,2
10191339,1,2
10191340,1,2
10191341,1,3
10191342,1,3
10191343,1,2
10191344,1,2
10191345,1,3
10191346,1,3
10191347,1,3
10191348,1,2
10191349,1,2
10191350,1,3
10191351,1,2
10191352,1,3
10191353,1,2
10191354,1,2
10191355,1,3
10191356,1,3
10191357,1,2
10191358,1,3
10191359,1,2
10191360,1,2
10191361,1,3
10191362,1,2
10191363,1,2
10191364,1,2
10191365,1,3
10191366,1,2
10191367,1,2
10191368,1,2
10191369,1,3
10191370,1,2
10191371,1,3
10191372,1,2
10191373,1,2
10191374,1,2
10191375,1,3
10191376,1,3
10191377,1,2
10191378,1,2
10191379,1,2
10191380,1,2
10191381,1,1
10191382,1,2
10191383,1,3
10191384,1,2
10191385,1,2
10191386,1,3
10191387,1,3
10191388,1,2
10191389,1,2
10191390,1,2
10191391,1,3
10191392,1,2
10191393,1,3
10191394,1,2
10191395,1,2
10191396,1,2
10191397,1,3
10191398,1,3
10191399,1,2
10191400,1,2
10191401,1,2
10191402,1,3
10191403,1,1
10191404,1,3
10191405,1,3
10191406,1,3
10191407,1,2
10191408,1,3
10191409,1,3
10191410,1,2
10191411,1,2
10191412,1,2
10191413,1,2
10191414,1,3
10191415,1,2
10191416,1,3
10191417,1,2
10191418,1,3
10191419,1,2
10191420,1,3
10191421,1,3
10191422,1,2
10191423,1,2
10191424,1,3
10191425,1,2
10191426,1,3
10191427,1,2
10191428,1,2
10191429,1,3
10191430,1,3
10191431,1,2
10191432,1,2
10191433,1,3
10191434,1,3
10191435,1,3
10191436,1,2
10191437,1,2
10191438,1,2
10191439,1,2
10191440,1,2
10191441,1,3
10191442,1,2
10191443,1,2
10191444,1,2
10191445,1,2
10191446,1,3
10191447,1,2
10191448,1,2
10191449,1,2
10191450,1,3
10191451,1,2
10191452,1,3
10191453,1,3
10191454,1,2
10191455,1,2
10191456,1,3
10191457,1,2
10191458,1,3
10191459,1,2
10191460,1,3
10191461,1,3
10191462,1,3
10191463,1,2
10191464,1,2
10191465,1,3
10191466,1,3
10191467,1,3
10191468,1,3
10191469,1,2
10191470,1,2
10191471,1,2
10191472,1,3
10191473,1,3
10191474,1,2
10191475,1,2
10191476,1,3
10191477,1,2
10191478,1,2
10191479,1,2
10191480,1,2
10191481,1,2
10191482,1,2
10191483,1,3
10191484,1,1
10191485,1,3
10191486,1,2
10191487,1,2
10191488,1,2
10191489,1,3
10191490,1,2
10191491,1,2
10191492,1,3
10191493,1,2
10191494,1,3
10191495,1,3
10191496,1,3
10191497,1,2
10191498,1,2
10191499,1,3
10191500,1,2
10191501,1,2
10191502,1,2
10191503,1,3
10191504,1,2
10191505,1,2
10191506,1,2
10191507,1,3
10191508,1,3
10191509,1,2
10191510,1,2
10191511,1,3
10191512,1,2
10191513,1,3
10191514,1,3
10191515,1,3
10191516,1,3
10191517,1,2
10191518,1,3
10191519,1,2
10191520,1,3
10191521,1,3
10191522,1,2
10191523,1,3
10191524,1,2
10191525,1,2
10191526,1,3
10191527,1,2
10191528,1,2
10191529,1,2
10191530,1,2
10191531,1,2
10191532,1,1
10191533,1,2
10191534,1,2
10191535,1,2
10191536,1,3
10191537,1,3
10191538,1,2
10191539,1,2
10191540,1,2
10191541,1,2
10191542,1,2
10191543,1,2
10191544,1,2
10191545,1,2
10191546,1,3
10191547,1,3
10191548,1,3
10191549,1,3
10191550,1,3
10191551,1,2
10191552,1,3
10191553,1,2
10191554,1,2
10191555,1,2
10191556,1,2
10191557,1,2
10191558,1,3
10191559,1,1
10191560,1,2
10191561,1,3
10191562,1,2
10191563,1,3
10191564,1,2
10191565,1,2
10191566,1,3
10191567,1,2
10191568,1,3
10191569,1,2
10191570,1,2
10191571,1,2
10191572,1,3
10191573,1,2
10191574,1,3
10191575,1,2
10191576,1,2
10191577,1,3
10191578,1,3
10191579,1,2
10191580,1,3
10191581,1,3
10191582,1,3
10191583,1,2
10191584,1,1
10191585,1,3
10191586,1,2
10191587,1,3
10191588,1,2
10191589,1,3
10191590,1,3
10191591,1,3
10191592,1,2
10191593,1,2
10191594,1,2
10191595,1,3
10191596,1,3
10191597,1,3
10191598,1,3
10191599,1,3
10191600,1,2
10191601,1,2
10191602,1,3
10191603,1,3
10191604,1,2
10191605,1,3
10191606,1,2
10191607,1,3
10191608,1,2
10191609,1,3
10191610,1,2
10191611,1,3
10191612,1,3
10191613,1,2
10191614,1,2
10191615,1,2
10191616,1,2
10191617,1,2
10191618,1,3
10191619,1,3
10191620,1,3
10191621,1,2
10191622,1,3
10191623,1,3
10191624,1,3
10191625,1,3
10191626,1,2
10191627,1,2
10191628,1,3
10191629,1,3
10191630,1,3
10191631,1,3
10191632,1,3
10191633,1,3
10191634,1,2
10191635,1,2
10191636,1,2
10191637,1,3
10191638,1,2
10191639,1,3
10191640,1,2
10191641,1,2
10191642,1,2
10191643,1,3
10191644,1,2
10191645,1,2
10191646,1,2
10191647,1,3
10191648,1,3
10191649,1,2
10191650,1,2
10191651,1,3
10191652,1,3
10191653,1,2
10191654,1,2
10191655,1,2
10191656,1,2
10191657,1,2
10191658,1,2
10191659,1,3
10191660,1,2
10191661,1,2
10191662,1,2
10191663,1,2
10191664,1,2
10191665,1,3
10191666,1,3
10191667,1,2
10191668,1,2
10191669,1,3
10191670,1,3
10191671,1,3
10191672,1,2
10191673,1,3
10191674,1,2
10191675,1,2
10191676,1,3
10191677,1,3
10191678,1,2
10191679,1,3
10191680,1,3
10191681,1,2
10191682,1,2
10191683,1,2
10191684,1,2
10191685,1,2
10191686,1,3
10191687,1,2
10191688,1,3
10191689,1,3
10191690,1,1
10191691,1,2
10191692,1,2
10191693,1,2
10191694,1,3
10191695,1,1
10191696,1,3
10191697,1,2
10191698,1,2
10191699,1,1
10191700,1,3
10191701,1,3
10191702,1,2
10191703,1,2
10191704,1,3
10191705,1,2
10191706,1,2
10191707,1,2
10191708,1,2
10191709,1,2
10191710,1,2
10191711,1,2
10191712,1,3
10191713,1,3
10191714,1,2
10191715,1,3
10191716,1,3
10191717,1,3
10191718,1,2
10191719,1,3
10191720,1,1
10191721,1,3
10191722,1,2
10191723,1,2
10191724,1,3
10191725,1,2
10191726,1,3
10191727,1,3
10191728,1,2
10191729,1,2
10191730,1,2
10191731,1,2
10191732,1,2
10191733,1,3
10191734,1,3
10191735,1,2
10191736,1,2
10191737,1,3
10191738,1,3
10191739,1,2
10191740,1,3
10191741,1,2
10191742,1,2
10191743,1,2
10191744,1,2
10191745,1,3
10191746,1,3
10191747,1,2
10191748,1,3
10191749,1,2
10191750,1,3
10191751,1,2
